,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
2900,Isuzu MUX 4WD,2017,34429,13.8,2999,174.57,7.0,33.68,20.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2901,Maruti Swift Dzire VDI,2014,52000,23.4,1248,74.0,5.0,24.13492723492724,5.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2902,Maruti Ciaz ZXi,2015,25470,20.73,1373,91.1,5.0,24.13492723492724,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2903,Hyundai EON Era Plus,2013,22000,21.1,814,55.2,5.0,24.13492723492724,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2904,Mercedes-Benz E-Class 280 CDI,2007,75000,11.0,2987,198.5,5.0,24.13492723492724,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2905,BMW 5 Series 2003-2012 520d,2011,95995,18.48,1995,177.0,5.0,24.13492723492724,15.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2906,Hyundai Grand i10 1.2 CRDi Sportz Option,2017,26877,24.0,1186,73.97,5.0,24.13492723492724,5.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2907,Jaguar XJ 3.0L Portfolio,2015,26000,14.47,2993,301.73,5.0,24.13492723492724,75.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2908,Maruti Swift Ldi BSIII,2007,140000,17.8,1248,75.0,5.0,24.13492723492724,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2909,Hyundai Santro Xing GLS,2008,95291,17.92,1086,62.1,5.0,24.13492723492724,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2910,Toyota Innova 2.5 V Diesel 8-seater,2009,135000,12.8,2494,102.0,8.0,24.13492723492724,8.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2911,Hyundai i20 Sportz 1.2,2015,32000,18.6,1197,81.83,5.0,24.13492723492724,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2912,Mercedes-Benz E-Class 280 CDI,2008,68333,11.0,2987,198.5,5.0,24.13492723492724,8.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2913,Ford Figo Diesel ZXI,2011,72000,20.0,1399,68.0,5.0,24.13492723492724,2.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2914,Toyota Corolla Altis 1.4 DG,2012,52100,21.43,1364,86.79,5.0,19.27,6.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2915,Hyundai Grand i10 1.2 Kappa Sportz,2018,10000,18.9,1197,81.86,5.0,6.96,5.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2916,Jeep Compass 2.0 Limited 4X4,2019,6261,16.3,1956,170.0,5.0,26.95,23.91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2917,Maruti Ignis 1.2 AMT Alpha,2019,3906,20.89,1197,81.8,5.0,7.96,7.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2918,Toyota Fortuner 3.0 Diesel,2014,55960,11.5,2982,171.0,7.0,24.13492723492724,17.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2919,Volkswagen Vento Diesel Highline,2013,144000,20.54,1598,103.6,5.0,24.13492723492724,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2920,Toyota Innova Crysta 2.4 VX MT,2017,38000,13.68,2393,147.8,7.0,23.06,17.65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2921,Ford Figo Diesel Celebration Edition,2013,51000,20.0,1399,68.1,5.0,24.13492723492724,2.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2922,Toyota Platinum Etios 1.4 GXD,2015,150000,23.59,1364,67.05,5.0,9.58,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2923,Mahindra Thar DI 4X4,2018,2500,18.06,2523,63.0,7.0,24.13492723492724,8.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2924,Land Rover Range Rover HSE Dynamic,2018,41661,12.7,2179,187.7,5.0,24.13492723492724,44.83,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2925,BMW 3 Series 320d Highline,2011,64000,16.07,1995,181.0,5.0,24.13492723492724,10.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2926,Hyundai Accent GLS,2008,80000,13.2,1495,94.0,5.0,24.13492723492724,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2927,Maruti Celerio ZXI AT,2016,30000,23.1,998,67.04,5.0,24.13492723492724,4.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2928,Jaguar XF 2.2 Litre Luxury,2014,43000,16.36,2179,187.7,5.0,24.13492723492724,26.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2929,Audi A6 2.7 TDI,2013,90000,12.4,2698,179.5,5.0,24.13492723492724,22.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2930,Nissan Micra Diesel XV,2011,123880,23.08,1461,63.1,5.0,24.13492723492724,3.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2931,Honda Amaze S i-Vtech,2015,42000,18.0,1198,86.7,5.0,24.13492723492724,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2932,Renault Duster 85PS Diesel RxL Option,2012,79824,19.87,1461,83.8,5.0,24.13492723492724,5.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2933,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,75000,12.99,2494,100.6,8.0,24.13492723492724,11.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2934,Honda Amaze E i-Vtech,2014,72411,18.0,1198,86.7,5.0,24.13492723492724,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2935,Mercedes-Benz New C-Class C 250 CDI Elegance,2012,63000,14.94,2143,204.0,5.0,24.13492723492724,14.22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2936,Toyota Etios Liva G,2015,53713,17.71,1197,78.9,5.0,24.13492723492724,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2937,Toyota Innova Crysta 2.8 GX AT 8S,2017,18000,11.36,2755,171.5,8.0,20.8,18.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2938,Mercedes-Benz New C-Class 200 CDI Elegance,2013,51000,15.8,2148,170.0,5.0,24.13492723492724,18.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2939,Maruti Swift VXI BSIII,2008,86700,16.1,1298,88.2,5.0,24.13492723492724,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2940,Maruti Baleno Alpha 1.3,2016,29000,27.39,1248,74.0,5.0,24.13492723492724,6.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2941,Hyundai Santro Xing GL Plus LPG,2014,56000,13.45,1086,62.1,5.0,24.13492723492724,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2942,Maruti Celerio VXI AT,2015,33000,23.1,998,67.04,5.0,24.13492723492724,3.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2943,Ford Ecosport 1.5 DV5 MT Ambiente,2014,64394,22.7,1498,89.84,5.0,24.13492723492724,5.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2944,Tata Manza Aura Quadrajet,2010,76000,18.8,1248,90.0,5.0,24.13492723492724,2.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2945,Honda Jazz 1.5 SV i DTEC,2016,48719,27.3,1498,98.6,5.0,24.13492723492724,6.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2946,Mahindra XUV500 W8 2WD,2016,59711,15.1,2179,140.0,7.0,24.13492723492724,13.28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2947,Nissan Micra Diesel XV Premium,2012,83000,23.08,1461,63.1,5.0,24.13492723492724,3.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2948,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,10714,19.27,2143,167.62,5.0,24.13492723492724,39.51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2949,Tata Manza Aura Plus Quadrajet BS IV,2010,127510,19.0,1248,90.0,5.0,24.13492723492724,1.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2950,Maruti Swift VDI,2014,35010,22.9,1248,74.0,5.0,24.13492723492724,3.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2951,Maruti Swift Dzire 1.2 Lxi BSIV,2012,75451,17.5,1197,85.8,5.0,24.13492723492724,3.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2952,Tata Indigo eCS LS (TDI) BS-III,2015,83000,19.09,1405,69.01,5.0,24.13492723492724,2.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2953,Honda Amaze S i-Dtech,2013,38755,25.8,1498,98.6,5.0,24.13492723492724,3.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2954,Maruti Swift VXI BSIV,2016,30000,20.4,1197,81.8,5.0,24.13492723492724,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2955,Maruti Ertiga ZDI,2012,40000,20.77,1248,88.8,7.0,24.13492723492724,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2956,Hyundai Grand i10 Era,2014,19500,18.9,1197,82.0,5.0,24.13492723492724,2.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2957,Nissan Micra Active XV,2016,41000,19.69,1198,67.04,5.0,6.78,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2958,Hyundai Grand i10 Asta Option,2014,30000,18.9,1197,82.0,5.0,24.13492723492724,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2959,Jeep Compass 2.0 Sport,2017,37000,17.1,1956,170.0,5.0,19.91,16.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2960,Volkswagen Polo Diesel Comfortline 1.2L,2014,62000,22.07,1199,73.9,5.0,24.13492723492724,4.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2961,Honda Amaze S AT i-Vtech,2015,42023,15.5,1198,86.7,5.0,24.13492723492724,4.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2962,BMW X3 xDrive20d Advantage Edition,2012,51001,16.09,1995,184.0,5.0,24.13492723492724,17.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2963,BMW 3 Series 320d Luxury Line,2017,55389,18.88,1995,184.0,5.0,24.13492723492724,28.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2964,Honda City V AT,2014,46728,15.6,1497,116.3,5.0,24.13492723492724,6.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2965,Mahindra Ssangyong Rexton RX5,2014,58995,12.83,2696,162.0,7.0,24.13492723492724,9.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2966,Maruti Swift Dzire LDI,2015,37857,26.59,1248,74.0,5.0,24.13492723492724,4.85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2967,Maruti Swift VDI BSIV,2014,71000,25.2,1248,74.0,5.0,24.13492723492724,4.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2968,Honda Brio S Option MT,2012,49024,18.4,1198,86.8,5.0,24.13492723492724,2.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2969,Hyundai Grand i10 Sportz,2016,10770,18.9,1197,82.0,5.0,24.13492723492724,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2970,Tata Zest Quadrajet 1.3 75PS XM,2017,72000,22.95,1248,74.0,5.0,8.93,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2971,Hyundai EON Era Plus,2015,91000,21.1,814,55.2,5.0,24.13492723492724,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2972,Hyundai i20 1.2 Spotz,2017,14000,18.6,1197,81.83,5.0,24.13492723492724,5.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2973,Volvo S60 D4 KINETIC,2014,48000,9.0,1984,181.0,5.0,24.13492723492724,16.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2974,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,75136,22.7,1498,89.84,5.0,24.13492723492724,6.15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2975,Maruti Ritz VXI,2014,32500,21.1,1197,85.8,5.0,24.13492723492724,4.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2976,Hyundai i20 1.4 CRDi Magna,2010,94500,21.9,1396,90.0,5.0,24.13492723492724,3.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2977,Maruti Dzire VXI,2013,34900,22.0,1197,81.8,5.0,7.97,5.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2978,Porsche Panamera 2010 2013 4S,2010,42400,8.0,4806,394.3,4.0,24.13492723492724,42.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2979,Maruti Swift VDi BSIII W/ ABS,2015,50000,17.8,1248,75.0,5.0,24.13492723492724,5.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2980,Honda Brio S MT,2014,35000,19.4,1198,86.8,5.0,24.13492723492724,2.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2981,Chevrolet Beat LS,2012,37000,18.6,1199,79.4,5.0,24.13492723492724,2.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2982,Hyundai Creta 1.6 SX Plus Petrol Automatic,2018,32807,13.0,1591,121.3,5.0,24.13492723492724,14.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2983,Honda City ZX GXi,2008,119000,17.7,1497,78.0,5.0,24.13492723492724,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2984,Maruti Ritz LXi,2016,12000,18.5,1197,85.8,5.0,24.13492723492724,3.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2985,Ford EcoSport 1.5 TDCi Trend,2016,46727,22.77,1498,98.59,5.0,24.13492723492724,7.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2986,BMW 3 Series 320d,2010,73336,13.2,1995,170.0,5.0,24.13492723492724,10.69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2987,Hyundai Verna 1.6 SX VTVT,2014,9000,17.01,1591,121.3,5.0,24.13492723492724,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2988,Toyota Innova 2.5 G4 Diesel 8-seater,2005,240000,12.8,2494,102.0,8.0,24.13492723492724,5.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2989,Maruti Wagon R LXI,2014,25422,22.5,998,67.04,5.0,5.04,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2990,Maruti Ertiga VDI,2018,14000,25.47,1248,88.5,7.0,11.66,9.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2991,Maruti Alto LXi BSIII,2008,66000,19.7,796,46.3,5.0,24.13492723492724,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2992,Maruti A-Star Vxi,2010,55324,19.0,998,66.1,5.0,24.13492723492724,2.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2993,BMW X5 3.0d,2009,90000,11.0,2993,235.0,5.0,24.13492723492724,17.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2994,Mahindra KUV 100 G80 K6 Plus 5Str,2017,43000,18.15,1198,82.0,5.0,7.35,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2995,Hyundai i10 Magna AT,2008,58483,19.2,1197,80.0,5.0,24.13492723492724,2.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2996,Honda Civic 2006-2010 1.8 S AT,2007,93000,12.9,1799,130.0,5.0,24.13492723492724,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2997,Hyundai i10 Sportz 1.2,2010,50000,20.36,1197,78.9,5.0,24.13492723492724,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2998,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2014,78616,14.84,2143,170.0,5.0,24.13492723492724,15.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2999,Toyota Etios G,2011,37000,17.6,1496,88.73,5.0,24.13492723492724,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3000,Honda City 1.5 E MT,2010,54801,17.0,1497,118.0,5.0,24.13492723492724,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3001,Maruti Swift Dzire VDI,2014,29000,23.4,1248,74.0,5.0,24.13492723492724,5.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3002,Maruti Swift VXI,2010,68000,22.0,1197,81.8,5.0,6.99,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3003,Hyundai Verna 1.6 EX VTVT,2014,58000,17.01,1591,121.3,5.0,24.13492723492724,4.59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3004,Maruti Ritz VDi,2012,64290,23.2,1248,73.94,5.0,24.13492723492724,3.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3005,Toyota Fortuner 4x2 Manual,2015,31000,13.0,2982,168.5,7.0,24.13492723492724,19.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
3006,Jeep Compass 2.0 Limited,2018,16039,17.1,1956,170.0,5.0,23.89,18.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
3007,Hyundai i20 Asta Option 1.2,2017,19860,18.6,1197,81.83,5.0,24.13492723492724,6.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3008,Maruti Wagon R LXI CNG,2014,48500,26.6,998,58.16,5.0,24.13492723492724,2.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3009,Tata New Safari DICOR 2.2 EX 4x4 BS IV,2012,75391,13.93,2179,138.0,7.0,24.13492723492724,3.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3010,Maruti Swift Dzire LDi,2008,78000,19.3,1248,73.9,5.0,24.13492723492724,2.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3011,Tata Indigo eCS eLS BS IV,2016,78000,25.0,1396,69.01,5.0,24.13492723492724,2.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3012,Maruti Swift LDI,2016,52000,28.4,1248,74.0,5.0,7.27,5.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3013,Maruti Celerio VXI AT,2016,30000,23.1,998,67.04,5.0,24.13492723492724,3.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3014,BMW 5 Series 2013-2017 530d M Sport,2016,19254,14.69,2993,258.0,5.0,24.13492723492724,47.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3015,Volkswagen Polo 1.2 MPI Highline,2015,29651,16.47,1198,74.0,5.0,24.13492723492724,6.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3016,Tata Safari DICOR 2.2 LX 4x2,2011,80000,13.93,2179,138.03,7.0,24.13492723492724,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3017,Mini Cooper S Carbon Edition,2018,2971,13.6,1598,181.0,4.0,24.13492723492724,39.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
3018,Ford Figo Petrol Titanium,2015,21400,15.6,1196,70.0,5.0,24.13492723492724,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3019,Honda City i DTEC V,2015,77000,26.0,1498,98.6,5.0,24.13492723492724,6.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3020,Hyundai Tucson CRDi,2006,80000,12.6,1991,112.0,7.0,24.13492723492724,1.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3021,Skoda Laura Ambiente 2.0 TDI CR MT,2013,81755,20.0,1968,108.5,5.0,24.13492723492724,4.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3022,Toyota Fortuner 3.0 Diesel,2016,99593,11.5,2982,171.0,7.0,24.13492723492724,23.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3023,Hyundai Verna 1.6 SX,2014,39791,22.32,1582,126.32,5.0,24.13492723492724,7.49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3024,Mahindra XUV500 W6 2WD,2015,113000,15.1,2179,140.0,7.0,24.13492723492724,10.85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3025,Renault KWID RXT,2017,24000,25.17,799,53.3,5.0,24.13492723492724,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3026,Hyundai i20 Asta 1.2,2015,39000,18.6,1197,81.83,5.0,24.13492723492724,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3027,Honda City V AT,2012,37000,15.6,1497,116.3,5.0,24.13492723492724,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3028,Ford Endeavour 3.2 Titanium AT 4X4,2017,61108,10.91,3198,197.0,7.0,24.13492723492724,28.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3029,Skoda Superb Elegance 1.8 TSI AT,2016,61648,13.7,1798,157.75,5.0,24.13492723492724,14.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3030,BMW 3 Series 320d Sport,2012,37000,22.69,1995,190.0,5.0,24.13492723492724,15.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3031,Maruti Ertiga VXI CNG,2013,53000,22.8,1373,80.9,7.0,24.13492723492724,5.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3032,Maruti Ritz LDi,2013,65000,23.2,1248,73.94,5.0,24.13492723492724,3.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3033,Hyundai Santro Xing XP,2005,120000,0.0,1086,0.0,5.0,24.13492723492724,1.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3034,Toyota Fortuner 3.0 Diesel,2011,148009,11.5,2982,171.0,7.0,24.13492723492724,12.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3035,Maruti Swift Lxi BSIII,2009,53001,16.1,1298,88.2,5.0,24.13492723492724,1.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3036,Tata Tigor 1.2 Revotron XT,2018,22345,20.3,1199,84.0,5.0,24.13492723492724,4.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3037,Honda City i VTEC CVT VX,2015,50000,18.0,1497,117.3,5.0,24.13492723492724,8.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3038,BMW 3 Series 320d,2013,48183,13.2,1995,170.0,5.0,24.13492723492724,20.99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3039,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2010,93000,14.21,2143,203.0,5.0,24.13492723492724,17.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3040,Maruti Swift VDI,2015,53500,28.4,1248,74.0,5.0,7.88,5.36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3041,Maruti Ertiga VXI,2014,17585,16.02,1373,93.7,7.0,24.13492723492724,6.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3042,Hyundai Verna 1.6 VTVT,2011,36226,17.01,1591,121.3,5.0,24.13492723492724,2.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3043,Land Rover Discovery Sport TD4 HSE,2019,25899,12.63,2179,147.5,5.0,24.13492723492724,55.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3044,Hyundai Santro Xing GL,2009,60170,0.0,1086,62.0,5.0,24.13492723492724,1.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
